"V1" "V2" "V3" "V4" "V5"
"2634" 2 11 18 1 24
"2635" 2 11 14 2 14
"2636" 1 6 13 1 17
"2637" 1 17 9 2 52
"2638" 2 11 6 2 50
"2639" 1 14 12 1 55
"2640" 1 16 14 1 45
"2641" 2 19 2 1 37
"2642" 1 19 1 1 17
"2643" 1 11 14 2 17
"2644" 2 18 7 1 11
"2645" 2 12 15 1 44
"2646" 2 13 18 1 22
"2647" 1 9 2 1 63
"2648" 2 7 20 2 29
"2649" 2 20 4 2 65
"2650" 2 21 16 2 39
"2651" 1 6 18 1 23
"2652" 2 20 15 2 36
"2653" 2 6 9 1 24
"2654" 2 21 8 1 32
"2655" 1 16 2 1 48
"2656" 1 19 2 1 13
"2657" 1 12 3 1 28
"2658" 2 2 5 1 12
"2659" 2 13 18 1 64
"2660" 1 22 9 2 36
"2661" 1 18 15 2 26
"2662" 2 14 6 1 8
"2663" 2 17 9 1 65
"2664" 2 2 1 1 66
"2665" 2 19 2 1 5
"2666" 2 2 3 1 52
"2667" 2 21 9 1 46
"2668" 2 7 7 2 5
"2669" 1 12 10 2 50
"2670" 2 16 2 1 30
"2671" 1 10 17 1 34
"2672" 2 8 8 2 14
"2673" 1 2 17 2 22
"2674" 1 22 16 1 50
"2675" 2 6 17 2 20
"2676" 2 8 15 1 12
"2677" 1 20 14 2 30
"2678" 2 7 19 2 20
"2679" 2 10 6 2 14
"2680" 1 16 11 2 33
"2681" 2 16 13 2 7
"2682" 1 12 18 2 11
"2683" 1 3 10 1 25
"2684" 2 11 5 2 32
"2685" 2 9 9 1 51
"2686" 2 15 14 1 60
"2687" 2 13 10 1 51
"2688" 2 22 17 2 18
"2689" 1 22 13 2 11
"2690" 1 12 18 1 10
"2691" 2 11 16 2 55
"2692" 1 4 8 1 14
"2693" 2 21 14 1 40
"2694" 2 11 3 1 41
"2695" 2 22 3 2 17
"2696" 1 8 10 2 4
"2697" 1 12 18 2 62
"2698" 1 13 4 1 24
"2699" 1 12 11 2 64
"2700" 2 18 6 1 53
"2701" 2 7 4 2 5
"2702" 2 21 3 1 32
"2703" 1 17 11 1 15
"2704" 2 5 14 1 29
"2705" 1 16 16 1 7
"2706" 2 12 2 2 20
"2707" 1 5 17 1 25
"2708" 1 10 11 1 20
"2709" 2 9 19 1 39
"2710" 1 21 4 2 9
"2711" 1 10 8 2 31
"2712" 2 14 7 2 21
"2713" 2 16 16 1 16
"2714" 1 20 16 2 10
"2715" 1 20 6 1 25
"2716" 1 7 4 1 41
"2717" 2 18 16 1 46
"2718" 1 15 16 2 21
"2719" 1 22 17 2 45
"2720" 1 22 8 1 47
"2721" 1 15 15 1 36
"2722" 1 13 14 1 63
"2723" 2 13 10 2 49
"2724" 1 14 13 1 62
"2725" 2 2 3 2 52
"2726" 2 13 8 2 49
"2727" 2 18 10 2 60
"2728" 2 5 19 1 32
"2729" 2 16 15 1 18
"2730" 1 10 4 2 46
"2731" 1 21 4 2 42
"2732" 1 6 3 1 37
"2733" 2 14 15 1 65
"2734" 1 9 10 1 46
"2735" 1 8 2 2 16
"2736" 1 17 3 2 7
"2737" 1 18 5 1 60
"2738" 1 3 11 2 41
"2739" 1 5 15 1 27
"2740" 2 16 18 1 59
"2741" 2 19 15 1 38
"2742" 1 8 16 2 64
"2743" 1 4 10 2 8
"2744" 2 9 12 2 51
"2745" 2 4 16 1 24
"2746" 1 22 17 2 39
"2747" 1 20 13 1 56
"2748" 2 13 8 1 4
"2749" 1 6 16 2 58
"2750" 2 12 19 1 17
"2751" 1 20 5 1 38
"2752" 1 18 13 2 30
"2753" 2 5 9 1 17
"2754" 1 17 9 1 7
"2755" 2 3 2 1 56
"2756" 1 19 15 2 52
"2757" 2 4 8 2 61
"2758" 1 22 7 1 52
"2759" 2 6 7 2 26
"2760" 1 7 11 2 11
"2761" 2 4 8 2 25
"2762" 2 11 2 1 51
"2763" 2 15 3 1 19
"2764" 1 23 12 1 49
"2765" 1 16 17 2 5
"2766" 1 6 3 1 11
"2767" 2 21 10 2 58
"2768" 1 9 15 1 27
"2769" 2 9 12 1 48
"2770" 1 17 3 2 37
"2771" 2 22 20 2 13
"2772" 2 18 3 1 29
"2773" 1 13 16 1 4
"2774" 1 15 13 1 52
"2775" 2 15 14 2 56
"2776" 2 11 10 1 40
"2777" 1 14 16 1 51
"2778" 2 5 4 1 44
"2779" 2 15 8 1 14
"2780" 2 18 12 1 44
"2781" 2 13 4 2 26
"2782" 1 22 18 2 27
"2783" 1 7 5 2 32
"2784" 2 21 20 2 28
"2785" 1 8 7 2 27
"2786" 2 5 11 2 19
"2787" 2 9 16 2 45
"2788" 1 3 19 2 37
"2789" 1 16 3 1 13
"2790" 1 3 6 2 46
"2791" 2 4 19 1 65
"2792" 2 15 5 1 26
"2793" 1 15 11 1 41
"2794" 1 23 15 1 60
"2795" 1 8 14 2 7
"2796" 2 20 16 1 30
"2797" 1 13 16 2 41
"2798" 2 10 8 1 15
"2799" 2 5 7 1 50
"2800" 2 21 10 2 61
"2801" 2 3 7 1 58
"2802" 1 2 12 1 54
"2803" 2 22 15 2 55
"2804" 2 3 11 1 36
"2805" 2 19 6 1 37
"2806" 1 3 18 1 13
"2807" 1 12 3 1 14
"2808" 1 16 9 1 23
"2809" 1 8 19 1 34
"2810" 1 16 11 2 46
"2811" 2 23 8 1 49
"2812" 1 3 7 2 18
"2813" 1 16 18 2 20
"2814" 2 6 14 2 15
"2815" 1 4 7 2 63
"2816" 2 19 9 2 46
"2817" 2 12 15 2 32
"2818" 1 11 12 2 61
"2819" 2 8 13 1 4
"2820" 1 5 13 1 55
"2821" 2 17 16 1 61
"2822" 1 12 17 1 39
"2823" 2 15 14 1 53
"2824" 2 13 9 1 16
"2825" 1 3 18 1 42
"2826" 1 20 2 1 63
"2827" 2 14 4 1 60
"2828" 1 19 20 2 12
"2829" 1 19 1 1 66
"2830" 1 19 15 1 16
"2831" 1 12 10 2 25
"2832" 2 6 15 1 36
"2833" 1 18 12 2 17
"2834" 1 3 6 2 64
"2835" 1 14 17 2 44
"2836" 2 11 17 1 60
"2837" 2 4 3 1 18
"2838" 2 13 9 1 47
"2839" 1 10 20 1 60
"2840" 1 11 5 2 29
"2841" 2 20 3 2 13
"2842" 1 10 16 2 63
"2843" 2 10 9 1 43
"2844" 2 10 8 2 21
"2845" 2 17 16 1 50
"2846" 1 3 16 2 62
"2847" 2 3 19 2 45
"2848" 1 23 8 2 19
"2849" 1 7 14 1 16
"2850" 2 6 18 2 47
"2851" 1 10 11 2 36
"2852" 2 13 14 1 33
"2853" 2 17 5 2 35
"2854" 1 13 9 2 22
"2855" 2 6 7 2 21
"2856" 2 9 3 2 36
"2857" 2 5 17 1 53
"2858" 1 14 8 1 6
"2859" 2 23 13 1 64
"2860" 2 8 1 1 7
"2861" 2 7 11 1 18
"2862" 2 6 6 2 14
"2863" 1 19 15 1 10
"2864" 1 15 15 2 66
"2865" 1 4 12 2 3
"2866" 1 16 13 1 19
"2867" 2 20 2 2 37
"2868" 2 14 19 1 30
"2869" 1 17 2 1 13
"2870" 1 17 7 1 62
"2871" 2 15 19 2 24
"2872" 1 3 13 1 53
"2873" 1 21 19 1 18
"2874" 1 16 17 2 37
"2875" 1 12 9 1 44
"2876" 2 11 6 1 46
"2877" 2 9 12 1 26
"2878" 1 21 6 1 36
"2879" 2 9 10 1 8
"2880" 2 10 6 1 38
"2881" 2 5 11 2 47
"2882" 1 13 14 2 29
"2883" 1 18 8 1 33
"2884" 1 9 16 1 47
"2885" 2 16 10 2 44
"2886" 1 5 4 1 20
"2887" 1 20 8 2 51
"2888" 1 12 4 1 21
"2889" 1 7 13 2 37
"2890" 1 22 2 2 12
"2891" 1 17 9 2 66
"2892" 1 4 9 1 50
"2893" 2 19 12 1 18
"2894" 2 14 17 1 45
"2895" 2 14 2 1 54
"2896" 2 11 4 1 60
"2897" 1 12 16 1 41
"2898" 2 20 15 1 34
"2899" 1 21 8 1 37
"2900" 2 9 15 1 45
"2901" 1 13 2 2 64
"2902" 2 3 18 1 65
"2903" 1 6 14 1 44
"2904" 2 19 3 1 48
"2905" 2 11 1 1 36
"2906" 1 4 2 2 10
"2907" 2 10 19 2 6
"2908" 1 3 12 1 62
"2909" 1 22 13 1 27
"2910" 1 22 2 2 4
"2911" 1 3 13 1 60
"2912" 2 19 7 1 54
"2913" 1 3 3 2 18
"2914" 1 17 16 1 12
"2915" 1 4 6 1 13
"2916" 1 12 10 1 9
"2917" 2 9 20 1 64
"2918" 1 23 10 2 33
"2919" 2 9 11 1 20
"2920" 2 9 7 2 65
"2921" 2 12 7 1 40
"2922" 2 12 9 1 52
"2923" 1 12 19 2 39
"2924" 1 12 4 2 24
"2925" 1 14 11 1 46
"2926" 2 22 10 1 33
"2927" 1 18 11 2 12
"2928" 1 16 14 2 8
"2929" 2 9 18 1 26
"2930" 1 15 7 2 26
"2931" 2 7 12 2 30
"2932" 1 12 3 1 59
"2933" 1 10 4 2 38
"2934" 2 14 18 2 16
"2935" 1 22 7 2 65
"2936" 1 15 1 1 57
"2937" 1 9 20 1 35
"2938" 2 11 1 2 44
"2939" 1 19 3 1 63
"2940" 2 11 6 1 30
"2941" 2 22 9 2 58
"2942" 1 2 10 2 52
"2943" 2 18 15 2 60
"2944" 1 16 13 1 46
"2945" 2 10 14 2 38
"2946" 2 15 3 2 43
"2947" 2 10 7 2 6
"2948" 1 20 13 2 41
"2949" 2 16 14 1 64
"2950" 1 14 10 1 44
"2951" 1 21 5 2 35
"2952" 1 2 13 2 56
"2953" 2 8 14 1 16
"2954" 2 9 9 1 48
"2955" 2 20 1 2 18
"2956" 1 6 8 2 19
"2957" 1 22 10 2 65
"2958" 1 8 2 1 60
"2959" 1 23 18 2 12
"2960" 1 21 10 1 11
"2961" 2 21 19 2 32
"2962" 2 10 13 1 56
"2963" 2 15 7 1 5
"2964" 1 22 5 2 50
"2965" 1 14 9 1 34
"2966" 2 3 6 1 16
"2967" 2 4 6 2 33
"2968" 1 17 17 1 9
"2969" 2 16 15 1 20
"2970" 2 9 19 1 55
"2971" 2 8 13 2 64
"2972" 2 4 3 1 64
"2973" 1 8 12 1 56
"2974" 1 15 2 1 22
"2975" 2 11 10 1 3
"2976" 1 9 19 1 47
"2977" 2 2 12 2 41
"2978" 2 23 13 1 4
"2979" 2 6 9 1 21
"2980" 1 12 10 2 19
"2981" 1 4 14 2 41
"2982" 2 12 6 2 64
"2983" 2 12 17 1 19
"2984" 1 21 12 1 7
"2985" 2 15 6 1 65
"2986" 2 21 10 1 13
"2987" 2 14 15 2 16
"2988" 2 2 11 2 6
"2989" 1 10 11 1 6
"2990" 2 18 3 1 54
"2991" 1 5 13 2 25
"2992" 2 22 7 2 9
"2993" 2 7 19 1 35
"2994" 2 17 11 2 31
"2995" 2 22 17 2 62
"2996" 1 11 9 1 43
"2997" 2 4 13 1 53
"2998" 1 20 12 1 42
"2999" 1 16 16 2 29
"3000" 2 13 18 1 24
"3001" 1 19 15 2 27
"3002" 1 12 14 1 42
"3003" 2 4 18 1 9
"3004" 2 9 6 1 11
"3005" 1 5 2 1 59
"3006" 2 13 13 2 31
"3007" 1 4 18 2 17
"3008" 1 21 9 1 38
"3009" 2 4 9 2 14
"3010" 2 19 6 1 41
"3011" 2 3 20 1 66
"3012" 2 13 4 2 47
"3013" 2 16 19 2 44
"3014" 1 17 11 1 39
"3015" 2 18 11 2 10
"3016" 2 4 13 1 15
"3017" 2 14 20 2 60
"3018" 1 21 9 1 58
"3019" 1 6 18 1 38
"3020" 1 13 15 1 36
"3021" 1 14 14 2 24
"3022" 2 21 1 1 66
"3023" 1 18 19 1 11
"3024" 2 8 7 2 37
"3025" 2 3 6 2 33
"3026" 1 19 12 2 56
"3027" 1 17 19 1 58
"3028" 2 6 19 1 47
"3029" 1 7 18 2 24
"3030" 1 18 13 1 23
"3031" 2 20 16 2 19
"3032" 2 20 6 2 30
"3033" 2 17 7 1 16
"3034" 1 14 4 1 19
"3035" 2 17 15 1 63
"3036" 1 21 14 1 14
"3037" 1 7 7 2 57
"3038" 2 20 14 1 51
"3039" 2 13 19 1 13
"3040" 2 14 10 2 56
"3041" 1 4 10 1 6
"3042" 1 20 14 2 38
"3043" 2 14 15 1 54
"3044" 1 17 10 1 61
"3045" 1 21 13 2 32
"3046" 2 15 8 1 57
"3047" 1 3 4 2 37
"3048" 1 23 9 1 53
"3049" 1 15 17 2 62
"3050" 2 15 18 1 22
"3051" 1 19 4 2 6
"3052" 1 18 17 2 13
"3053" 1 19 15 2 30
"3054" 1 17 17 1 33
"3055" 1 21 5 2 41
"3056" 1 16 16 1 48
"3057" 1 13 5 1 31
"3058" 2 7 6 2 65
"3059" 1 13 7 1 58
"3060" 2 6 19 1 47
"3061" 2 3 12 2 37
"3062" 1 15 13 2 31
"3063" 2 3 17 2 55
"3064" 1 11 17 2 7
"3065" 1 3 16 2 6
"3066" 1 17 3 1 32
"3067" 2 20 10 2 48
"3068" 2 21 10 1 33
"3069" 1 22 3 1 43
"3070" 1 9 16 1 33
"3071" 2 19 15 2 53
"3072" 2 13 8 2 9
"3073" 2 4 3 1 34
"3074" 2 10 6 2 26
"3075" 1 13 16 1 28
"3076" 1 21 14 1 30
"3077" 1 8 9 2 40
"3078" 1 7 2 1 60
"3079" 1 8 13 2 51
"3080" 1 14 16 2 11
"3081" 2 8 13 2 42
"3082" 2 17 8 2 24
"3083" 2 5 4 2 64
"3084" 1 19 16 1 32
"3085" 1 20 17 1 17
"3086" 1 14 20 2 16
"3087" 2 14 13 1 45
"3088" 1 4 13 1 9
"3089" 1 22 17 1 42
"3090" 1 12 19 1 47
"3091" 1 8 9 2 39
"3092" 1 20 5 1 19
"3093" 1 3 17 2 46
"3094" 2 22 3 2 9
"3095" 2 20 1 2 36
"3096" 1 9 19 2 17
"3097" 1 7 11 1 33
"3098" 1 10 16 1 54
"3099" 1 11 13 2 44
"3100" 2 22 11 2 25
"3101" 1 17 16 1 16
"3102" 2 18 9 1 14
"3103" 2 10 9 2 41
"3104" 2 3 19 2 21
"3105" 1 3 11 2 65
"3106" 1 23 11 2 36
"3107" 2 17 9 1 42
"3108" 2 16 4 2 10
"3109" 2 20 12 1 36
"3110" 1 6 12 1 32
"3111" 1 16 7 1 6
"3112" 1 6 12 1 29
"3113" 1 16 14 2 52
"3114" 2 10 5 2 6
"3115" 2 13 11 1 38
"3116" 2 3 10 2 57
"3117" 2 17 9 2 52
"3118" 1 21 4 2 33
"3119" 1 18 10 2 22
"3120" 1 8 5 1 31
"3121" 2 3 4 1 19
"3122" 2 17 18 2 40
"3123" 1 11 18 1 49
"3124" 2 4 10 1 44
"3125" 2 22 16 2 52
"3126" 2 15 9 2 25
"3127" 2 15 13 2 19
"3128" 2 15 17 2 6
"3129" 2 14 2 2 63
"3130" 2 11 15 2 44
"3131" 1 7 17 2 19
"3132" 2 20 16 2 8
"3133" 2 10 7 1 19
"3134" 2 11 6 2 9
"3135" 1 15 17 1 4
"3136" 2 17 17 2 18
"3137" 1 22 3 2 65
"3138" 2 11 4 2 37
"3139" 1 13 13 2 61
"3140" 1 15 3 2 45
"3141" 2 20 3 1 35
"3142" 1 7 13 1 13
"3143" 1 5 13 1 4
"3144" 1 11 9 2 19
"3145" 1 9 11 2 40
"3146" 1 14 9 1 63
"3147" 1 6 15 1 43
"3148" 1 20 6 2 39
"3149" 2 14 16 1 22
"3150" 2 18 14 2 48
"3151" 1 11 7 2 44
"3152" 2 15 8 2 8
"3153" 1 15 5 2 39
"3154" 2 4 4 1 50
"3155" 1 8 7 1 50
"3156" 1 20 7 2 13
"3157" 1 16 19 2 36
"3158" 2 7 12 1 3
"3159" 2 12 6 1 52
"3160" 2 5 18 1 45
"3161" 2 7 4 1 63
"3162" 1 14 11 2 61
"3163" 1 6 13 1 8
"3164" 1 16 8 1 4
"3165" 1 12 10 2 52
"3166" 1 3 8 2 16
"3167" 1 10 6 2 31
"3168" 1 9 15 1 21
"3169" 2 12 3 2 43
"3170" 1 18 18 1 49
"3171" 2 2 13 1 54
"3172" 1 12 4 2 6
"3173" 2 14 9 2 18
"3174" 2 3 6 2 5
"3175" 2 7 10 1 25
"3176" 2 19 18 2 63
"3177" 1 20 1 1 33
"3178" 2 6 17 1 24
"3179" 2 22 2 1 40
"3180" 1 12 3 2 10
"3181" 1 18 10 2 33
"3182" 2 5 5 2 62
"3183" 2 15 16 2 43
"3184" 2 21 13 1 7
"3185" 1 14 15 2 53
"3186" 1 18 18 2 54
"3187" 1 4 9 2 55
"3188" 2 3 13 1 24
"3189" 2 10 19 2 52
"3190" 2 4 8 2 29
"3191" 1 8 16 1 28
"3192" 2 19 11 2 60
"3193" 1 5 7 1 26
"3194" 2 2 11 2 40
"3195" 2 7 10 2 28
"3196" 2 16 1 2 26
"3197" 1 6 4 2 13
"3198" 1 18 7 2 17
"3199" 1 14 7 1 12
"3200" 1 15 5 2 7
"3201" 2 10 9 1 21
"3202" 1 3 15 2 40
"3203" 2 12 17 1 62
"3204" 1 11 4 2 13
"3205" 1 19 9 1 30
"3206" 1 7 9 2 13
"3207" 1 3 18 2 5
"3208" 1 3 10 2 54
"3209" 2 18 14 2 20
"3210" 2 7 12 1 50
"3211" 1 21 1 1 35
"3212" 1 12 12 1 55
"3213" 2 7 15 1 65
"3214" 2 17 5 1 17
"3215" 2 19 16 1 59
"3216" 2 3 5 1 16
"3217" 2 6 6 1 51
"3218" 1 14 10 2 18
"3219" 2 4 9 2 35
"3220" 1 20 18 1 48
"3221" 1 2 6 2 54
"3222" 1 8 19 2 14
"3223" 1 6 19 2 27
"3224" 2 9 18 2 49
"3225" 2 7 11 1 37
"3226" 1 4 8 1 10
"3227" 2 21 18 2 25
"3228" 2 3 16 1 21
"3229" 2 19 9 2 4
"3230" 2 10 5 2 62
"3231" 1 9 2 1 62
"3232" 2 17 5 1 57
"3233" 2 23 2 1 51
"3234" 2 4 12 2 39
"3235" 1 5 19 1 43
"3236" 2 19 12 2 15
"3237" 2 2 19 1 37
"3238" 2 14 2 2 13
"3239" 2 14 7 2 60
"3240" 1 5 11 2 19
"3241" 2 22 9 1 24
"3242" 2 16 5 2 41
"3243" 1 14 17 2 49
"3244" 2 12 10 1 10
"3245" 1 10 14 2 54
"3246" 1 16 5 2 20
"3247" 2 8 1 2 64
"3248" 1 19 16 2 27
"3249" 1 10 8 1 55
"3250" 1 11 4 2 57
"3251" 2 7 20 2 21
"3252" 1 2 13 2 29
"3253" 1 20 20 1 36
"3254" 1 14 13 2 30
"3255" 1 8 18 1 50
"3256" 1 14 15 2 46
"3257" 1 21 10 1 61
"3258" 2 10 6 2 28
"3259" 1 19 10 1 16
"3260" 2 5 12 1 47
"3261" 2 6 19 2 22
"3262" 1 8 9 1 53
"3263" 1 9 6 1 37
"3264" 1 7 6 2 17
"3265" 1 3 19 1 53
"3266" 2 16 5 1 63
"3267" 2 3 13 2 9
"3268" 2 17 20 1 33
"3269" 2 6 19 1 38
"3270" 2 15 17 2 64
"3271" 2 3 3 2 26
"3272" 2 18 8 2 27
"3273" 1 18 11 1 20
"3274" 2 18 16 1 22
"3275" 1 4 9 2 44
"3276" 1 11 16 2 19
"3277" 2 15 14 2 45
"3278" 1 10 19 2 13
"3279" 1 3 9 2 25
"3280" 2 10 15 2 23
"3281" 2 17 9 1 19
"3282" 1 7 20 1 54
"3283" 2 16 19 1 59
"3284" 1 3 9 2 46
"3285" 2 16 3 2 49
"3286" 1 13 9 2 56
"3287" 1 14 12 1 6
"3288" 1 17 7 1 65
"3289" 1 10 15 2 31
"3290" 1 10 16 1 15
"3291" 1 20 4 2 6
"3292" 1 22 3 1 5
"3293" 1 4 7 1 37
"3294" 2 5 9 1 65
"3295" 1 19 10 2 39
"3296" 1 3 14 2 20
"3297" 2 17 1 1 5
"3298" 2 17 16 2 37
"3299" 1 6 6 1 50
"3300" 2 3 18 1 37
"3301" 2 15 11 1 17
"3302" 1 4 11 1 61
"3303" 1 12 11 2 43
"3304" 1 22 3 1 62
"3305" 2 10 6 1 34
"3306" 1 19 9 1 51
"3307" 2 21 9 2 52
"3308" 2 7 12 1 34
"3309" 1 13 7 2 33
"3310" 1 7 15 2 66
"3311" 2 3 12 2 7
"3312" 1 18 3 2 29
"3313" 1 5 18 1 24
"3314" 2 7 5 2 63
"3315" 2 19 18 2 39
"3316" 2 18 2 1 54
"3317" 2 17 12 2 25
"3318" 2 12 18 2 45
"3319" 2 12 13 2 6
"3320" 2 14 1 2 5
"3321" 2 20 6 1 39
"3322" 1 8 6 1 26
"3323" 2 14 9 2 40
"3324" 2 11 9 1 60
"3325" 1 14 13 1 51
"3326" 2 14 18 1 30
"3327" 2 16 16 1 14
"3328" 1 16 2 1 27
"3329" 2 23 9 2 59
"3330" 2 11 8 1 37
"3331" 2 12 2 2 21
"3332" 2 19 13 2 51
"3333" 1 13 2 1 33
"3334" 1 17 7 1 56
"3335" 2 12 10 2 58
"3336" 1 21 4 2 54
"3337" 1 14 8 2 50
"3338" 2 5 9 2 66
"3339" 2 19 7 1 34
"3340" 1 5 17 1 64
"3341" 1 5 8 2 9
"3342" 2 21 10 1 40
"3343" 1 12 10 1 4
"3344" 1 14 9 1 64
"3345" 1 4 6 1 38
"3346" 1 10 9 1 7
"3347" 2 22 17 2 43
"3348" 1 16 13 1 55
"3349" 1 5 18 1 4
"3350" 1 22 18 2 26
"3351" 2 6 3 2 52
"3352" 1 2 13 1 44
"3353" 2 16 20 1 6
"3354" 2 8 4 1 56
"3355" 1 18 7 1 47
"3356" 2 17 7 1 45
"3357" 2 22 11 2 36
"3358" 1 13 17 1 14
"3359" 1 23 8 2 29
"3360" 1 10 4 2 6
"3361" 2 14 2 1 4
"3362" 2 7 3 1 7
"3363" 2 7 16 1 36
"3364" 1 7 16 2 62
"3365" 2 6 10 2 56
"3366" 1 9 2 2 36
"3367" 2 21 12 1 15
"3368" 1 13 15 2 35
"3369" 1 21 8 2 28
"3370" 2 4 2 1 37
"3371" 1 9 12 1 11
"3372" 1 23 5 1 62
"3373" 2 14 15 2 40
"3374" 2 6 18 2 14
"3375" 2 21 15 1 37
"3376" 2 19 2 1 49
"3377" 2 10 3 1 46
"3378" 2 16 14 1 15
"3379" 1 16 16 1 45
"3380" 1 17 13 2 64
"3381" 2 12 19 2 60
"3382" 2 21 5 2 62
"3383" 2 13 10 1 24
"3384" 1 6 19 2 34
"3385" 2 8 4 1 43
"3386" 1 3 18 1 27
"3387" 2 18 16 2 18
"3388" 1 15 12 1 57
"3389" 2 13 1 2 15
"3390" 2 17 10 2 49
"3391" 2 8 16 2 57
"3392" 1 16 20 1 33
"3393" 2 12 8 2 17
"3394" 2 21 5 1 34
"3395" 2 6 13 1 21
"3396" 1 20 8 2 7
"3397" 2 17 17 1 20
"3398" 1 16 16 2 19
"3399" 2 4 16 1 37
"3400" 2 6 3 1 44
"3401" 1 22 15 1 13
"3402" 2 3 12 1 39
"3403" 2 7 19 1 12
"3404" 2 8 2 1 44
"3405" 2 3 5 2 51
"3406" 1 2 2 1 55
"3407" 2 11 2 2 26
"3408" 1 22 4 2 52
"3409" 1 8 3 1 16
"3410" 1 21 17 2 21
"3411" 2 15 3 2 34
"3412" 1 12 3 2 52
"3413" 1 3 6 2 35
"3414" 1 12 6 1 44
"3415" 2 16 14 1 49
"3416" 2 14 18 2 23
"3417" 1 6 15 2 10
"3418" 2 10 11 2 30
"3419" 2 21 7 2 42
"3420" 2 14 17 1 64
"3421" 1 12 9 2 17
"3422" 1 22 19 1 63
"3423" 1 5 8 2 17
"3424" 2 7 14 2 13
"3425" 2 22 5 2 6
"3426" 1 21 7 2 21
"3427" 2 11 3 1 24
"3428" 1 19 5 2 10
"3429" 1 4 8 1 17
"3430" 2 8 12 1 14
"3431" 1 7 5 1 4
"3432" 1 4 2 2 63
"3433" 2 21 1 1 45
"3434" 1 9 10 2 58
"3435" 2 10 2 1 42
"3436" 2 22 7 2 30
"3437" 2 19 19 1 30
"3438" 2 12 6 1 49
"3439" 2 11 18 2 27
"3440" 2 10 16 2 56
"3441" 1 16 3 1 61
"3442" 2 22 16 2 24
"3443" 1 22 4 2 57
"3444" 1 19 14 1 14
"3445" 1 10 20 2 41
"3446" 2 7 9 2 49
"3447" 1 13 11 2 58
"3448" 1 13 14 2 59
"3449" 1 8 15 2 16
"3450" 1 12 4 2 45
"3451" 2 11 14 2 50
"3452" 1 22 19 1 15
"3453" 2 16 16 1 17
"3454" 2 18 20 1 58
"3455" 2 22 12 2 12
"3456" 2 21 5 1 18
"3457" 2 23 12 1 61
"3458" 2 7 8 1 63
"3459" 1 18 13 1 37
"3460" 1 19 11 1 19
"3461" 1 4 4 1 33
"3462" 1 23 12 2 4
"3463" 1 9 7 2 30
"3464" 2 4 2 2 31
"3465" 2 4 8 2 52
"3466" 2 11 9 2 15
"3467" 1 17 20 1 63
"3468" 1 23 17 1 57
"3469" 1 7 1 1 21
"3470" 2 11 11 1 5
"3471" 1 4 12 1 25
"3472" 2 7 5 1 36
"3473" 2 21 2 2 13
"3474" 1 12 8 1 29
"3475" 2 6 8 2 44
"3476" 1 18 1 1 5
"3477" 2 13 8 1 24
"3478" 1 12 4 2 18
"3479" 1 7 17 1 38
"3480" 1 14 6 2 10
"3481" 1 5 5 2 33
"3482" 2 6 16 1 58
"3483" 2 5 17 2 58
"3484" 1 12 16 1 11
"3485" 1 19 9 2 54
"3486" 1 5 8 2 58
"3487" 1 2 2 1 10
"3488" 1 21 8 1 49
"3489" 1 22 14 1 15
"3490" 2 7 17 1 51
"3491" 1 5 11 1 12
"3492" 1 13 18 1 7
"3493" 1 12 14 1 55
"3494" 1 17 2 1 63
"3495" 1 3 19 2 20
"3496" 1 13 2 1 8
"3497" 2 18 8 1 63
"3498" 2 3 6 2 52
"3499" 1 20 2 1 13
"3500" 2 9 17 1 14
"3501" 1 10 4 2 41
"3502" 1 18 10 1 54
"3503" 1 6 20 2 31
"3504" 1 9 8 2 47
"3505" 1 23 4 1 59
"3506" 1 8 4 1 60
"3507" 2 12 6 1 24
"3508" 1 22 4 2 41
"3509" 1 7 15 2 57
"3510" 2 15 4 1 63
"3511" 1 12 16 2 48
"3512" 2 2 5 2 53
"3513" 2 17 10 1 12
"3514" 1 15 8 2 48
"3515" 2 8 14 2 18
"3516" 1 22 16 2 9
"3517" 2 5 7 2 23
"3518" 1 16 12 1 15
"3519" 2 8 9 1 53
"3520" 2 14 17 1 23
"3521" 1 8 14 1 34
"3522" 1 15 9 1 8
"3523" 2 6 4 2 61
"3524" 2 4 10 2 55
"3525" 2 19 18 2 55
"3526" 1 12 3 1 47
"3527" 2 3 8 1 53
"3528" 2 3 8 1 10
"3529" 2 11 2 1 39
"3530" 1 12 15 2 17
"3531" 1 15 7 1 52
"3532" 2 12 5 1 63
"3533" 1 18 16 1 46
"3534" 2 11 6 2 28
"3535" 1 16 9 2 9
"3536" 1 4 9 1 36
"3537" 1 14 15 1 66
"3538" 2 8 14 1 62
"3539" 1 14 19 2 15
"3540" 1 6 15 1 45
"3541" 2 16 12 2 36
"3542" 2 18 12 1 8
"3543" 1 5 15 1 56
"3544" 1 3 15 1 52
"3545" 2 17 4 2 28
"3546" 2 22 20 2 44
"3547" 1 20 16 1 64
"3548" 2 16 16 2 48
"3549" 2 22 3 2 25
"3550" 2 19 5 2 8
"3551" 1 3 6 1 27
"3552" 1 20 15 2 44
"3553" 1 21 15 1 63
"3554" 2 16 12 1 31
"3555" 2 19 3 2 42
"3556" 2 9 15 1 34
"3557" 1 9 20 2 16
"3558" 1 8 12 2 31
"3559" 2 21 9 1 62
"3560" 2 15 17 1 21
"3561" 2 16 11 2 20
"3562" 2 9 11 1 41
"3563" 1 6 10 1 23
"3564" 1 9 5 2 29
