"V1" "V2" "V3" "V4" "V5"
"2691" 2 21 6 2 26
"2692" 1 15 9 2 19
"2693" 2 10 3 2 8
"2694" 1 2 15 1 14
"2695" 1 23 5 2 25
"2696" 2 7 12 1 43
"2697" 1 18 13 2 30
"2698" 1 23 15 1 38
"2699" 2 22 22 1 10
"2700" 1 3 12 1 15
"2701" 2 11 5 1 21
"2702" 1 19 11 2 31
"2703" 2 18 24 1 33
"2704" 1 5 23 1 37
"2705" 1 6 16 1 44
"2706" 2 11 4 1 34
"2707" 2 24 18 2 33
"2708" 2 15 9 1 30
"2709" 2 15 14 2 31
"2710" 2 3 26 2 30
"2711" 1 3 17 1 44
"2712" 1 24 4 2 27
"2713" 1 4 26 2 24
"2714" 1 20 3 1 11
"2715" 1 9 23 1 28
"2716" 2 7 12 1 29
"2717" 1 13 9 2 16
"2718" 2 3 22 1 46
"2719" 1 12 14 2 15
"2720" 1 3 1 2 45
"2721" 1 5 5 2 34
"2722" 1 5 5 2 10
"2723" 1 1 9 2 21
"2724" 2 15 21 2 40
"2725" 2 7 17 1 7
"2726" 1 2 16 2 40
"2727" 2 4 13 2 44
"2728" 1 9 3 2 43
"2729" 1 19 13 2 34
"2730" 1 15 8 1 27
"2731" 1 2 17 1 22
"2732" 2 22 14 2 10
"2733" 1 14 2 2 32
"2734" 2 11 22 2 14
"2735" 2 9 25 1 35
"2736" 2 9 11 1 11
"2737" 1 7 7 1 23
"2738" 1 4 3 2 42
"2739" 1 11 13 2 5
"2740" 2 9 21 1 46
"2741" 2 5 17 1 36
"2742" 2 22 11 2 30
"2743" 1 10 8 1 35
"2744" 2 22 19 2 7
"2745" 2 6 25 2 7
"2746" 1 2 8 1 43
"2747" 2 16 7 1 26
"2748" 2 23 2 1 38
"2749" 1 20 19 2 21
"2750" 2 9 4 2 30
"2751" 1 2 6 1 6
"2752" 1 16 9 1 46
"2753" 1 12 12 1 39
"2754" 1 25 17 2 7
"2755" 1 12 3 2 33
"2756" 2 5 17 1 29
"2757" 2 4 25 1 21
"2758" 2 18 4 1 40
"2759" 2 13 3 2 33
"2760" 1 23 10 1 25
"2761" 1 5 12 2 10
"2762" 1 10 12 2 34
"2763" 1 10 23 2 32
"2764" 2 20 3 1 45
"2765" 1 16 14 2 40
"2766" 1 10 1 1 39
"2767" 1 4 13 1 9
"2768" 2 22 18 2 19
"2769" 2 9 7 1 20
"2770" 1 21 23 2 16
"2771" 2 17 19 1 20
"2772" 1 24 6 2 11
"2773" 1 23 11 2 42
"2774" 2 7 17 1 6
"2775" 1 25 8 2 11
"2776" 1 8 14 1 28
"2777" 1 24 15 1 39
"2778" 2 5 13 1 5
"2779" 2 16 20 1 19
"2780" 2 6 15 1 12
"2781" 2 9 21 2 22
"2782" 1 18 24 2 7
"2783" 1 22 5 1 35
"2784" 2 19 17 2 35
"2785" 2 19 11 1 24
"2786" 1 23 10 2 37
"2787" 1 18 4 2 6
"2788" 1 23 6 2 25
"2789" 1 9 17 1 38
"2790" 2 15 8 2 30
"2791" 1 4 26 2 42
"2792" 1 1 17 2 10
"2793" 1 4 26 1 16
"2794" 1 20 8 2 30
"2795" 1 2 18 2 24
"2796" 1 20 16 1 13
"2797" 1 24 23 1 13
"2798" 2 5 17 1 20
"2799" 1 4 25 2 19
"2800" 2 21 11 2 9
"2801" 2 25 22 1 40
"2802" 1 15 26 2 42
"2803" 2 5 18 1 39
"2804" 1 14 4 2 7
"2805" 1 20 25 2 12
"2806" 1 14 1 2 40
"2807" 1 11 6 2 23
"2808" 2 18 25 2 29
"2809" 2 9 20 2 8
"2810" 2 19 22 2 27
"2811" 2 23 18 1 40
"2812" 2 11 18 1 31
"2813" 1 8 17 2 31
"2814" 2 12 6 2 42
"2815" 2 23 7 2 12
"2816" 2 19 23 2 19
"2817" 2 23 18 2 17
"2818" 1 4 10 2 36
"2819" 2 14 15 1 37
"2820" 1 12 11 1 23
"2821" 2 5 2 2 22
"2822" 2 15 24 1 6
"2823" 2 18 9 2 9
"2824" 1 8 9 2 39
"2825" 2 14 10 2 19
"2826" 1 13 3 2 46
"2827" 2 7 25 1 24
"2828" 2 23 9 2 34
"2829" 2 9 19 2 28
"2830" 2 17 25 1 43
"2831" 1 12 21 1 29
"2832" 1 7 13 2 37
"2833" 2 14 25 1 31
"2834" 2 20 4 1 36
"2835" 1 17 13 1 18
"2836" 2 18 5 1 29
"2837" 1 16 16 1 21
"2838" 1 15 9 1 38
"2839" 1 24 5 2 41
"2840" 1 21 10 2 43
"2841" 2 8 22 2 26
"2842" 2 21 9 1 45
"2843" 1 20 25 2 24
"2844" 2 19 6 1 34
"2845" 1 6 10 1 16
"2846" 2 23 15 2 42
"2847" 2 23 2 1 40
"2848" 1 14 17 2 14
"2849" 1 22 20 2 35
"2850" 1 1 18 2 37
"2851" 2 11 7 1 12
"2852" 2 1 26 2 19
"2853" 1 9 20 1 11
"2854" 1 13 12 2 39
"2855" 2 4 11 1 11
"2856" 1 16 3 2 21
"2857" 2 12 9 1 26
"2858" 2 18 14 2 24
"2859" 2 23 2 2 38
"2860" 1 15 11 1 12
"2861" 2 6 15 1 36
"2862" 2 23 8 2 40
"2863" 1 14 23 1 45
"2864" 2 22 13 2 41
"2865" 1 21 12 1 33
"2866" 2 22 18 1 15
"2867" 1 24 2 1 32
"2868" 2 5 7 1 9
"2869" 1 13 9 2 43
"2870" 2 3 19 1 41
"2871" 1 1 8 2 20
"2872" 1 10 10 1 37
"2873" 2 7 5 2 20
"2874" 1 7 19 2 45
"2875" 2 2 8 2 6
"2876" 2 19 21 2 35
"2877" 1 4 26 2 43
"2878" 2 19 15 1 30
"2879" 1 14 6 1 34
"2880" 1 2 6 1 11
"2881" 1 24 14 1 43
"2882" 1 8 18 1 34
"2883" 2 5 10 2 14
"2884" 1 4 14 2 12
"2885" 1 2 13 2 30
"2886" 2 6 7 1 17
"2887" 2 21 22 1 38
"2888" 2 14 12 2 20
"2889" 2 8 14 2 13
"2890" 1 12 13 2 32
"2891" 1 11 13 1 30
"2892" 2 20 18 2 24
"2893" 2 9 2 1 37
"2894" 1 15 7 2 40
"2895" 1 1 21 1 28
"2896" 2 17 10 1 37
"2897" 1 23 16 1 43
"2898" 2 9 21 2 45
"2899" 2 14 9 2 39
"2900" 2 12 9 1 44
"2901" 2 19 24 2 38
"2902" 2 4 25 2 10
"2903" 1 18 19 2 38
"2904" 2 23 22 2 29
"2905" 2 1 4 2 24
"2906" 1 12 13 2 25
"2907" 1 3 5 1 37
"2908" 2 7 17 2 40
"2909" 2 4 3 1 11
"2910" 1 23 14 1 17
"2911" 2 16 7 1 14
"2912" 1 13 15 2 42
"2913" 1 5 8 2 39
"2914" 2 24 9 2 19
"2915" 2 5 18 1 25
"2916" 2 23 4 1 35
"2917" 1 16 18 1 20
"2918" 2 8 3 2 8
"2919" 1 11 15 1 25
"2920" 2 25 23 2 26
"2921" 1 25 18 2 12
"2922" 2 8 12 2 8
"2923" 2 24 2 1 45
"2924" 1 16 21 2 20
"2925" 2 20 5 1 19
"2926" 2 9 4 1 26
"2927" 2 24 15 1 44
"2928" 2 24 11 2 8
"2929" 1 4 10 2 40
"2930" 1 13 21 2 46
"2931" 1 3 6 1 30
"2932" 1 19 4 2 14
"2933" 1 11 19 1 7
"2934" 2 2 9 1 9
"2935" 2 12 8 2 10
"2936" 2 17 7 1 32
"2937" 1 9 14 2 12
"2938" 2 24 8 2 9
"2939" 2 20 10 2 41
"2940" 1 2 4 2 10
"2941" 2 24 4 2 15
"2942" 2 23 26 1 35
"2943" 1 1 12 2 17
"2944" 2 21 14 1 28
"2945" 1 11 21 1 9
"2946" 2 13 4 1 42
"2947" 1 14 9 1 9
"2948" 1 14 17 1 26
"2949" 1 6 19 1 28
"2950" 1 12 26 2 36
"2951" 2 24 25 1 35
"2952" 2 17 8 1 10
"2953" 1 4 1 1 24
"2954" 2 23 26 2 31
"2955" 2 5 16 2 40
"2956" 2 25 7 1 29
"2957" 2 8 7 1 36
"2958" 2 3 13 1 30
"2959" 1 2 23 2 21
"2960" 1 22 14 1 29
"2961" 2 9 9 2 19
"2962" 2 16 14 1 24
"2963" 1 24 24 2 40
"2964" 1 21 25 1 9
"2965" 1 5 19 2 40
"2966" 2 11 22 2 26
"2967" 2 18 13 1 44
"2968" 2 12 6 1 37
"2969" 1 8 17 1 39
"2970" 1 9 9 2 22
"2971" 2 6 22 1 43
"2972" 2 11 10 2 18
"2973" 1 8 7 1 42
"2974" 2 19 19 2 15
"2975" 2 4 14 2 15
"2976" 1 6 4 2 24
"2977" 1 14 21 2 31
"2978" 2 2 9 1 25
"2979" 1 6 19 1 26
"2980" 1 11 3 1 46
"2981" 1 8 14 2 26
"2982" 1 13 18 1 26
"2983" 1 24 10 1 42
"2984" 1 24 8 2 38
"2985" 1 16 21 2 44
"2986" 1 11 25 1 28
"2987" 1 23 13 2 36
"2988" 1 18 6 1 15
"2989" 2 16 10 2 27
"2990" 2 19 20 2 15
"2991" 1 2 24 1 32
"2992" 1 24 17 2 45
"2993" 2 17 15 1 11
"2994" 2 23 12 2 15
"2995" 1 11 7 1 7
"2996" 1 8 21 1 23
"2997" 1 16 16 1 36
"2998" 1 8 18 1 17
"2999" 2 15 1 1 44
"3000" 1 4 8 1 23
"3001" 2 16 6 1 43
"3002" 2 8 1 2 5
"3003" 1 22 13 1 45
"3004" 1 21 22 2 7
"3005" 2 14 19 2 32
"3006" 1 16 25 2 25
"3007" 2 12 7 1 41
"3008" 1 23 25 1 43
"3009" 2 17 15 2 27
"3010" 2 14 3 2 20
"3011" 2 14 25 1 38
"3012" 1 5 4 1 40
"3013" 1 13 11 1 26
"3014" 1 13 26 2 31
"3015" 1 12 11 2 39
"3016" 2 11 9 2 35
"3017" 2 18 23 2 21
"3018" 1 8 13 2 33
"3019" 2 19 15 1 14
"3020" 2 12 15 1 40
"3021" 1 10 16 1 42
"3022" 1 6 4 2 27
"3023" 1 13 11 1 23
"3024" 1 13 7 2 30
"3025" 1 15 18 2 25
"3026" 2 8 15 1 32
"3027" 1 5 18 1 38
"3028" 1 16 23 2 15
"3029" 1 4 16 1 6
"3030" 2 19 15 1 14
"3031" 2 4 16 2 14
"3032" 1 11 20 1 30
"3033" 1 22 6 2 10
"3034" 2 20 21 1 5
"3035" 2 20 3 1 20
"3036" 1 15 13 2 10
"3037" 1 8 13 1 16
"3038" 1 18 25 2 9
"3039" 2 12 9 2 45
"3040" 1 22 21 2 45
"3041" 2 25 16 2 10
"3042" 2 2 6 2 28
"3043" 1 22 18 2 36
"3044" 1 14 8 2 27
"3045" 1 21 19 1 14
"3046" 1 20 10 1 38
"3047" 2 19 7 1 13
"3048" 2 22 7 2 13
"3049" 2 6 6 1 6
"3050" 1 22 24 2 35
"3051" 2 14 19 2 23
"3052" 2 6 5 2 24
"3053" 2 4 3 2 34
"3054" 1 23 18 2 23
"3055" 2 4 19 1 23
"3056" 2 14 3 2 37
"3057" 2 4 26 1 23
"3058" 2 7 12 2 39
"3059" 2 17 1 2 18
"3060" 1 15 12 2 6
"3061" 1 21 4 1 5
"3062" 1 6 25 1 44
"3063" 1 23 25 1 25
"3064" 1 25 25 1 15
"3065" 2 12 19 2 20
"3066" 2 10 7 1 9
"3067" 1 12 20 2 8
"3068" 2 1 23 2 31
"3069" 1 17 15 1 6
"3070" 1 21 16 1 10
"3071" 1 8 9 2 12
"3072" 2 7 4 1 10
"3073" 2 24 17 2 19
"3074" 1 17 5 2 13
"3075" 1 10 20 2 33
"3076" 2 14 17 1 34
"3077" 2 6 14 2 10
"3078" 2 18 4 1 10
"3079" 2 15 5 2 6
"3080" 2 17 23 2 28
"3081" 2 8 13 2 36
"3082" 2 9 5 1 26
"3083" 1 15 6 2 40
"3084" 2 6 14 2 23
"3085" 2 8 9 2 41
"3086" 2 21 21 2 40
"3087" 1 21 5 2 26
"3088" 2 8 20 2 19
"3089" 2 11 3 2 8
"3090" 2 7 24 2 35
"3091" 2 13 18 1 38
"3092" 2 5 8 1 42
"3093" 2 24 17 1 26
"3094" 2 10 13 2 13
"3095" 2 15 2 2 15
"3096" 2 22 2 1 19
"3097" 2 5 13 2 9
"3098" 1 20 1 2 14
"3099" 2 16 12 2 22
"3100" 2 6 8 1 32
"3101" 2 22 23 2 19
"3102" 2 21 15 2 33
"3103" 1 6 19 1 12
"3104" 2 10 24 1 44
"3105" 1 6 26 2 38
"3106" 2 2 1 1 16
"3107" 1 7 1 1 9
"3108" 2 14 19 2 18
"3109" 2 13 2 2 11
"3110" 2 17 11 1 31
"3111" 1 3 3 2 12
"3112" 2 9 21 2 10
"3113" 2 2 11 1 40
"3114" 2 15 15 1 14
"3115" 2 13 18 1 37
"3116" 2 10 18 1 36
"3117" 1 10 19 1 30
"3118" 2 24 12 2 36
"3119" 1 4 16 1 35
"3120" 1 5 20 1 42
"3121" 2 3 6 1 36
"3122" 2 8 6 1 29
"3123" 1 18 5 1 7
"3124" 1 12 19 2 41
"3125" 2 24 2 1 19
"3126" 2 16 11 2 36
"3127" 1 14 24 2 44
"3128" 1 3 3 2 41
"3129" 1 14 25 1 16
"3130" 2 21 1 1 42
"3131" 1 2 7 1 12
"3132" 2 7 3 2 39
"3133" 1 2 8 1 28
"3134" 1 4 20 1 17
"3135" 2 25 14 1 44
"3136" 2 23 8 2 14
"3137" 2 14 22 2 24
"3138" 1 13 26 1 12
"3139" 2 11 16 2 39
"3140" 2 15 17 2 23
"3141" 2 12 2 2 44
"3142" 2 5 1 1 32
"3143" 2 14 19 2 28
"3144" 2 6 25 2 22
"3145" 2 24 9 2 35
"3146" 1 16 8 2 18
"3147" 1 3 11 1 21
"3148" 1 21 20 1 25
"3149" 2 8 1 2 38
"3150" 2 9 20 2 38
"3151" 1 18 10 2 40
"3152" 2 2 19 1 42
"3153" 1 4 2 1 17
"3154" 1 3 4 1 16
"3155" 2 25 7 1 20
"3156" 1 14 3 1 42
"3157" 1 6 19 2 27
"3158" 1 9 9 2 13
"3159" 2 4 16 2 40
"3160" 1 2 12 1 42
"3161" 1 3 11 2 17
"3162" 2 5 16 2 8
"3163" 2 8 23 1 5
"3164" 2 24 21 2 35
"3165" 2 4 17 2 8
"3166" 2 13 10 1 14
"3167" 1 16 3 1 15
"3168" 2 6 19 2 11
"3169" 2 13 13 1 20
"3170" 1 8 22 1 40
"3171" 2 11 18 2 42
"3172" 2 21 20 2 18
"3173" 1 13 5 2 40
"3174" 1 17 4 1 26
"3175" 2 16 22 1 36
"3176" 2 7 7 2 36
"3177" 2 23 23 2 44
"3178" 1 10 9 2 46
"3179" 1 16 16 2 27
"3180" 1 4 22 1 33
"3181" 1 7 11 2 34
"3182" 1 12 11 1 26
"3183" 1 21 11 1 42
"3184" 2 16 22 1 7
"3185" 2 24 4 2 19
"3186" 2 19 23 1 19
"3187" 2 23 24 1 46
"3188" 1 16 22 2 14
"3189" 2 19 8 1 15
"3190" 2 3 12 2 24
"3191" 1 6 18 1 36
"3192" 2 6 15 2 40
"3193" 2 18 24 1 36
"3194" 1 18 25 1 16
"3195" 2 10 10 2 18
"3196" 1 25 24 2 11
"3197" 1 8 1 1 32
"3198" 1 23 1 1 17
"3199" 2 18 20 2 20
"3200" 2 20 25 2 16
"3201" 1 20 13 1 20
"3202" 1 21 9 2 37
"3203" 1 22 26 2 29
"3204" 1 15 18 1 9
"3205" 2 18 4 1 28
"3206" 2 10 6 1 45
"3207" 1 17 9 2 23
"3208" 2 8 22 1 19
"3209" 1 23 7 1 19
"3210" 1 3 6 2 45
"3211" 2 25 4 2 9
"3212" 2 15 20 1 20
"3213" 1 14 3 1 18
"3214" 2 14 16 2 36
"3215" 1 18 2 1 33
"3216" 2 21 12 1 23
"3217" 2 9 17 1 5
"3218" 1 21 10 2 33
"3219" 1 23 6 1 45
"3220" 2 14 12 2 16
"3221" 2 9 21 1 14
"3222" 1 9 24 2 40
"3223" 1 21 17 1 34
"3224" 2 23 11 1 8
"3225" 1 6 22 1 25
"3226" 1 8 23 1 13
"3227" 1 7 15 2 29
"3228" 1 3 6 1 30
"3229" 2 16 9 1 26
"3230" 1 4 18 2 37
"3231" 1 14 3 2 28
"3232" 1 19 13 2 5
"3233" 2 16 5 1 43
"3234" 1 7 2 1 42
"3235" 1 4 23 1 18
"3236" 2 18 17 1 26
"3237" 1 8 23 1 5
"3238" 1 23 20 1 12
"3239" 2 11 14 1 39
"3240" 1 9 17 2 35
"3241" 1 25 18 1 11
"3242" 1 23 20 2 14
"3243" 1 14 16 2 11
"3244" 1 6 9 1 43
"3245" 2 13 3 1 13
"3246" 2 7 22 1 16
"3247" 2 7 18 2 13
"3248" 2 21 5 1 31
"3249" 2 22 9 2 8
"3250" 2 11 3 2 6
"3251" 2 23 20 2 14
"3252" 1 12 1 1 12
"3253" 1 7 7 1 32
"3254" 1 24 13 1 34
"3255" 1 17 5 2 22
"3256" 2 9 18 1 45
"3257" 2 5 14 2 40
"3258" 2 8 20 1 37
"3259" 1 14 6 1 12
"3260" 2 5 20 2 26
"3261" 1 8 24 1 25
"3262" 2 13 12 1 20
"3263" 2 25 3 1 42
"3264" 2 4 12 1 22
"3265" 1 5 14 1 32
"3266" 2 1 6 2 23
"3267" 1 12 17 1 42
"3268" 1 19 14 2 15
"3269" 2 6 17 1 32
"3270" 1 2 9 1 38
"3271" 1 12 11 1 5
"3272" 1 13 17 1 11
"3273" 2 3 9 2 9
"3274" 2 13 10 2 39
"3275" 2 2 24 1 20
"3276" 2 17 25 1 28
"3277" 1 16 13 2 29
"3278" 1 15 11 2 23
"3279" 1 1 3 1 6
"3280" 2 2 18 2 24
"3281" 1 3 5 1 14
"3282" 2 17 15 2 35
"3283" 1 14 12 2 10
"3284" 1 1 17 1 23
"3285" 1 21 11 2 20
"3286" 1 25 18 2 46
"3287" 1 22 7 2 27
"3288" 2 8 16 1 36
"3289" 2 10 2 1 42
"3290" 1 15 17 2 14
"3291" 2 25 4 1 34
"3292" 2 22 2 2 28
"3293" 1 24 12 1 37
"3294" 2 17 21 2 31
"3295" 1 7 22 1 28
"3296" 1 14 5 1 14
"3297" 1 20 9 2 45
"3298" 1 13 23 1 44
"3299" 1 3 20 1 38
"3300" 2 8 15 1 45
"3301" 2 25 3 2 20
"3302" 2 19 5 2 22
"3303" 1 8 2 2 12
"3304" 2 21 15 2 25
"3305" 1 11 14 2 32
"3306" 2 10 25 1 26
"3307" 1 16 11 1 13
"3308" 1 7 19 1 15
"3309" 2 18 5 2 26
"3310" 1 24 12 1 45
"3311" 1 4 22 1 27
"3312" 1 3 12 2 45
"3313" 1 14 12 2 23
"3314" 1 19 6 2 18
"3315" 1 25 14 2 11
"3316" 1 19 14 2 36
"3317" 1 1 3 1 26
"3318" 2 15 2 1 46
"3319" 1 25 14 1 45
"3320" 2 16 10 1 44
"3321" 1 3 12 1 16
"3322" 2 19 25 2 16
"3323" 1 5 14 2 43
"3324" 1 23 13 1 35
"3325" 2 3 11 1 26
"3326" 2 10 4 2 40
"3327" 1 11 20 2 28
"3328" 2 1 21 1 22
"3329" 1 3 23 1 31
"3330" 1 7 21 1 40
"3331" 1 21 10 2 32
"3332" 2 8 19 1 29
"3333" 2 15 20 2 25
"3334" 2 16 12 2 33
"3335" 1 14 13 1 22
"3336" 2 4 18 2 26
"3337" 1 13 4 1 35
"3338" 1 2 11 2 9
"3339" 1 16 25 2 27
"3340" 1 20 23 2 11
"3341" 1 15 12 1 38
"3342" 1 1 17 2 12
"3343" 1 10 6 2 28
"3344" 2 17 6 1 43
"3345" 1 10 14 1 38
"3346" 2 12 20 1 27
"3347" 2 11 8 2 24
"3348" 2 10 25 1 26
"3349" 2 20 19 2 6
"3350" 2 23 20 1 41
"3351" 2 8 22 1 6
"3352" 2 2 14 1 9
"3353" 2 10 20 2 19
"3354" 1 3 1 2 21
"3355" 1 19 24 1 43
"3356" 2 5 1 1 11
"3357" 2 21 23 1 17
"3358" 2 25 5 1 16
"3359" 2 15 2 1 44
"3360" 2 13 17 2 39
"3361" 2 14 9 2 36
"3362" 1 5 12 2 45
"3363" 1 18 19 2 39
"3364" 1 11 4 2 27
"3365" 1 21 2 2 8
"3366" 1 22 25 1 21
"3367" 2 2 9 2 18
"3368" 2 1 26 1 44
"3369" 1 20 7 1 37
"3370" 1 8 18 2 6
"3371" 1 1 5 2 38
"3372" 1 3 21 2 21
"3373" 1 25 5 2 18
"3374" 2 12 7 1 46
"3375" 1 6 11 1 42
"3376" 2 22 18 1 29
"3377" 2 9 13 2 13
"3378" 1 18 26 2 36
"3379" 1 11 11 1 23
"3380" 1 7 8 2 12
"3381" 1 1 25 2 44
"3382" 2 9 6 1 17
"3383" 1 22 15 1 6
"3384" 1 2 24 1 18
"3385" 2 13 21 2 11
"3386" 2 23 11 2 32
"3387" 1 5 26 1 20
"3388" 1 6 3 2 38
"3389" 2 3 7 2 11
"3390" 2 8 25 1 7
"3391" 1 9 2 1 5
"3392" 1 24 22 1 37
"3393" 1 22 22 2 39
"3394" 1 11 11 1 38
"3395" 1 16 13 1 33
"3396" 2 11 22 1 14
"3397" 2 23 20 2 18
"3398" 1 3 25 2 26
"3399" 2 17 7 2 21
"3400" 2 21 11 2 18
"3401" 1 9 17 2 22
"3402" 2 6 21 1 20
"3403" 2 19 5 1 12
"3404" 1 14 24 2 16
"3405" 1 19 22 1 14
"3406" 1 4 5 2 8
"3407" 2 12 24 1 11
"3408" 2 24 20 2 32
"3409" 2 7 25 1 24
"3410" 1 10 13 2 20
"3411" 2 12 1 2 21
"3412" 1 3 4 2 17
"3413" 2 10 23 1 8
"3414" 1 10 11 2 37
"3415" 1 12 18 2 30
"3416" 2 19 3 1 21
"3417" 2 10 4 2 26
"3418" 1 6 22 2 32
"3419" 2 14 13 2 22
"3420" 1 5 3 1 43
"3421" 2 2 16 1 19
"3422" 2 8 25 1 35
"3423" 1 16 22 1 9
"3424" 2 8 11 1 22
"3425" 2 19 4 1 16
"3426" 1 6 24 2 42
"3427" 1 2 5 2 10
"3428" 2 12 3 2 23
"3429" 2 23 8 2 16
"3430" 2 19 13 1 12
"3431" 2 14 12 1 43
"3432" 1 25 13 2 13
"3433" 1 10 20 2 10
"3434" 1 2 9 1 14
"3435" 1 24 16 2 25
"3436" 2 15 18 2 11
"3437" 1 9 6 2 27
"3438" 1 14 20 2 19
"3439" 1 17 17 2 42
"3440" 1 24 14 1 36
"3441" 2 5 22 1 32
"3442" 1 23 23 2 39
"3443" 1 21 22 2 31
"3444" 2 21 22 1 34
"3445" 2 21 26 2 9
"3446" 1 23 22 2 18
"3447" 1 13 10 1 30
"3448" 2 20 16 2 18
"3449" 1 24 24 1 42
"3450" 1 23 24 2 43
"3451" 2 7 2 2 8
"3452" 1 4 12 2 19
"3453" 1 23 20 2 23
"3454" 1 5 24 2 33
"3455" 1 12 18 2 39
"3456" 2 15 18 2 31
"3457" 1 23 12 2 5
"3458" 2 20 1 1 17
"3459" 2 4 16 2 39
"3460" 1 13 19 1 45
"3461" 2 10 12 1 34
"3462" 2 6 12 1 7
"3463" 2 16 19 1 23
"3464" 2 16 18 2 10
"3465" 2 14 23 2 6
"3466" 2 14 2 2 14
"3467" 1 10 25 2 28
"3468" 2 4 13 2 16
"3469" 1 18 12 2 43
"3470" 1 20 3 1 36
"3471" 2 14 24 1 46
"3472" 2 2 10 2 11
"3473" 2 17 23 1 43
"3474" 2 10 19 2 25
"3475" 2 24 6 2 32
"3476" 1 17 20 1 21
"3477" 2 21 8 2 29
"3478" 1 11 7 1 45
"3479" 1 12 21 2 18
"3480" 1 16 21 2 24
"3481" 1 2 10 2 34
"3482" 2 5 10 1 20
"3483" 1 24 19 2 22
"3484" 1 2 13 2 40
"3485" 1 10 8 2 6
"3486" 1 17 15 2 22
"3487" 2 16 4 2 39
"3488" 1 9 12 1 26
"3489" 2 10 14 2 21
"3490" 1 4 4 2 6
"3491" 2 24 14 1 25
"3492" 2 1 7 1 25
"3493" 2 20 16 2 42
"3494" 2 19 17 2 25
"3495" 2 22 10 1 22
"3496" 1 19 6 2 36
"3497" 1 11 1 1 23
"3498" 2 5 23 2 39
"3499" 1 9 9 1 38
"3500" 1 9 26 2 37
"3501" 2 20 17 2 16
"3502" 2 7 8 2 17
"3503" 2 18 13 2 13
"3504" 1 10 24 2 35
"3505" 2 24 14 2 30
"3506" 1 7 5 2 27
"3507" 1 18 11 1 43
"3508" 1 3 18 2 37
"3509" 2 5 3 2 15
"3510" 2 21 25 2 25
"3511" 1 6 6 1 40
"3512" 2 14 15 1 34
"3513" 1 17 12 1 33
"3514" 1 2 2 2 21
"3515" 1 10 16 1 31
"3516" 2 5 23 1 13
"3517" 2 15 16 1 22
"3518" 1 5 24 1 31
"3519" 1 20 13 1 33
"3520" 1 14 11 2 16
"3521" 1 15 10 1 41
"3522" 2 6 3 2 9
"3523" 2 9 13 2 5
"3524" 2 2 17 1 44
"3525" 2 25 20 2 22
"3526" 2 23 2 1 18
"3527" 2 20 19 2 33
"3528" 2 8 20 1 22
"3529" 1 9 5 2 25
"3530" 1 6 11 2 30
"3531" 1 7 10 2 24
"3532" 1 19 7 2 45
"3533" 1 2 22 2 43
"3534" 1 2 24 1 32
"3535" 2 5 18 2 34
"3536" 2 25 15 1 41
"3537" 2 15 13 1 30
"3538" 2 25 24 2 23
"3539" 1 21 15 1 22
"3540" 2 5 7 2 41
"3541" 2 22 8 2 40
"3542" 1 6 1 2 44
"3543" 1 5 8 1 45
"3544" 2 25 5 1 24
"3545" 2 8 24 2 27
"3546" 2 6 17 1 37
"3547" 2 21 9 1 6
"3548" 1 12 24 2 20
"3549" 1 18 24 2 29
"3550" 1 19 23 1 21
"3551" 1 1 11 1 20
"3552" 1 23 16 1 43
"3553" 2 25 19 2 35
"3554" 2 22 18 2 42
"3555" 1 20 2 1 41
"3556" 1 15 16 2 37
"3557" 1 4 22 2 20
"3558" 1 1 10 1 13
"3559" 2 9 25 1 24
"3560" 1 6 17 2 23
"3561" 2 25 24 1 8
"3562" 2 2 22 1 38
"3563" 2 17 17 1 18
"3564" 1 6 7 2 38
"3565" 1 8 26 2 31
"3566" 2 14 11 2 19
"3567" 2 19 12 1 39
"3568" 1 13 18 1 22
"3569" 2 7 9 2 41
"3570" 2 12 17 1 29
"3571" 2 5 21 1 35
"3572" 1 5 13 1 13
"3573" 1 16 12 2 31
"3574" 2 20 5 1 16
"3575" 1 23 2 1 45
"3576" 1 3 17 1 10
"3577" 1 3 21 2 14
"3578" 1 13 21 2 31
"3579" 2 17 10 1 22
"3580" 2 7 15 1 21
"3581" 2 14 24 2 16
"3582" 2 3 10 1 24
"3583" 1 21 15 1 13
"3584" 1 19 20 2 11
"3585" 1 23 8 2 38
"3586" 1 23 6 1 36
"3587" 2 2 17 1 24
"3588" 2 2 14 1 44
"3589" 1 17 3 1 42
"3590" 2 7 8 1 14
"3591" 1 6 26 1 14
"3592" 1 2 22 2 6
"3593" 2 22 18 1 31
"3594" 2 10 18 1 8
"3595" 1 17 21 2 35
"3596" 2 7 1 2 37
"3597" 1 16 15 2 39
"3598" 2 17 14 1 11
"3599" 2 4 19 2 9
"3600" 2 23 9 2 32
"3601" 1 23 16 2 29
"3602" 1 16 11 2 19
"3603" 1 7 13 1 23
"3604" 1 10 15 2 14
"3605" 2 14 2 2 21
"3606" 1 11 8 2 31
"3607" 2 14 6 1 23
"3608" 2 4 9 1 25
"3609" 1 3 26 1 20
"3610" 2 5 11 1 29
"3611" 2 19 18 2 31
"3612" 2 24 6 2 31
"3613" 2 6 22 2 21
"3614" 2 5 14 2 33
"3615" 2 22 19 1 27
"3616" 2 6 14 2 25
"3617" 1 12 19 2 26
"3618" 1 9 11 2 29
"3619" 2 20 20 2 29
"3620" 1 7 23 2 43
"3621" 2 10 13 2 36
